VehicleID,symboling,normalized_losses,make,fuel_type,aspiration,num_of_doors,body_style,drive_wheels,engine_location,wheel_base,length,width,height,curb_weight,engine_type,num_of_cylinders,engine_size,fuel_system,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price,car_color,registration_year,previous_owners,dealer_service_rating
V0641,0,172.0,nissan,diesel,turbo,four,wagon,fwd,front,100.1,198.7,66.2,53.4,3328,ohc,five,265,mpfi,3.29,2.77,14.4,92.0,5389.0,25,32,23982.0,Red,1990,1,3.5
V0642,-2,81.0,audi,gas,turbo,two,sedan,rwd,rear,114.8,156.1,63.5,57.8,3373,dohc,six,284,mpfi,3.93,2.12,14.2,214.0,4385.0,23,29,45400.0,Grey,1981,3,3.3
V0643,-2,169.0,honda,gas,turbo,four,sedan,fwd,front,99.7,207.3,69.8,55.6,2111,ohc,four,318,mfi,3.0,2.28,20.5,73.0,6304.0,26,29,25012.0,Green,1982,1,2.9
V0644,-1,197.0,nissan,gas,turbo,two,sedan,fwd,front,100.5,141.4,61.8,48.2,2407,l,four,251,2bbl,3.2,3.165,22.6,74.0,4905.0,28,31,22010.0,Blue,1980,3,1.4
V0645,-1,113.0,subaru,gas,std,four,hatchback,fwd,front,117.5,204.7,64.1,56.3,2064,dohc,four,86,mpfi,3.67,3.165,17.6,172.0,5944.0,41,44,18602.0,Brown,1984,2,4.4
V0646,0,213.0,toyota,gas,std,two,wagon,rwd,front,97.2,168.5,65.1,51.3,2009,ohc,two,255,1bbl,3.8,3.36,11.8,188.0,4151.0,28,33,24022.0,Blue,1985,4,2.8
V0647,-2,219.0,alfa-romero,gas,std,two,hatchback,rwd,front,113.0,169.4,67.3,58.4,3496,dohcv,six,310,idi,2.66,3.165,8.5,170.0,5389.0,22,28,35716.0,Brown,1980,3,2.2
V0648,-1,250.0,honda,gas,turbo,two,sedan,rwd,front,94.5,152.5,60.7,50.7,1489,rotor,four,-10,idi,3.03,2.9,16.4,180.0,4212.0,31,34,22332.0,Green,1989,3,2.4
V0649,2,178.0,mazda,gas,std,four,hatchback,fwd,front,116.8,150.3,69.6,56.8,2033,dohc,two,96,2bbl,3.24,3.44,14.0,232.0,5022.0,39,45,20089.0,Green,1981,1,1.6
V0650,-2,96.0,saab,gas,std,four,sedan,fwd,front,90.1,206.5,72.1,55.7,3535,ohc,twelve,141,4bbl,3.33,4.14,15.3,179.0,4352.0,37,41,29844.0,White,1981,1,1.7
V0651,-1,205.0,honda,gas,turbo,four,hatchback,rwd,front,102.1,155.2,66.5,52.0,1753,ohc,two,215,2bbl,3.92,3.67,17.0,90.0,5808.0,36,40,19797.0,Blue,1986,2,3.1
V0652,1,163.0,porsche,gas,std,two,hatchback,fwd,front,87.2,192.0,70.3,56.2,2189,ohc,four,229,2bbl,2.72,3.59,18.6,103.0,6507.0,34,42,45400.0,White,1982,1,4.9
V0653,1,176.0,mazda,gas,std,four,sedan,fwd,front,113.0,185.1,60.6,55.2,2613,ohc,four,93,1bbl,3.47,3.04,16.8,174.0,5724.0,43,47,18419.0,Blue,1982,2,2.3
V0654,2,240.0,plymouth,gas,std,four,hardtop,fwd,front,95.2,145.6,63.4,49.1,1493,ohc,six,275,mfi,3.78,3.11,13.1,187.0,5687.0,25,31,22214.0,Black,1987,1,4.2
V0655,-1,188.0,honda,diesel,std,four,sedan,4wd,front,99.8,206.4,63.3,-59.7,2303,ohc,three,167,2bbl,3.49,2.73,12.2,209.0,4322.0,38,45,20672.0,Grey,1983,3,4.6
V0656,-3,166.0,toyota,gas,std,four,hatchback,fwd,front,89.9,185.9,70.0,52.8,0,ohc,four,259,idi,3.24,3.19,20.9,169.0,5389.0,21,27,25416.0,Brown,1980,5,3.3
V0657,2,108.0,mercedes-benz,diesel,std,four,sedan,fwd,front,92.7,150.5,64.1,50.5,2259,ohc,four,212,mpfi,3.16,2.26,12.7,141.0,5578.0,35,41,45400.0,White,1989,4,1.6
V0658,2,181.0,mitsubishi,gas,std,two,sedan,fwd,front,110.5,187.6,70.7,53.8,3460,dohcv,four,222,idi,3.43,3.85,20.5,211.0,5389.0,24,28,21611.0,White,1990,5,2.7
V0659,1,97.0,peugot,diesel,turbo,four,hatchback,fwd,front,106.7,178.1,65.9,57.6,2883,ohcv,six,157,2bbl,3.86,3.165,14.0,266.0,6437.0,29,34,21566.0,Silver,1980,4,4.2
V0660,1,109.0,porsche,gas,std,four,hatchback,rwd,front,92.1,167.4,63.3,48.0,2850,ohc,four,316,1bbl,3.56,2.45,14.1,259.0,6534.0,24,27,45400.0,Red,1982,1,2.3
V0661,-3,164.0,porsche,gas,std,two,hatchback,4wd,front,88.0,143.5,66.4,55.6,3255,ohc,three,177,mpfi,2.62,3.69,20.0,170.0,5703.0,27,34,45400.0,Green,1982,4,3.8
V0662,-2,218.0,bmw,gas,std,four,sedan,fwd,front,97.3,197.9,61.1,49.3,3298,ohc,two,282,mpfi,3.49,3.24,11.7,145.0,5795.0,19,26,45400.0,Green,1989,1,2.8
V0663,-1,206.0,toyota,gas,std,four,sedan,fwd,front,87.0,169.0,61.2,53.2,3819,dohc,four,237,2bbl,3.92,3.98,22.2,216.0,4782.0,28,32,25662.0,Grey,1986,5,3.1
V0664,3,87.0,mazda,gas,std,two,hatchback,4wd,front,87.2,170.4,60.7,53.9,2827,ohcv,six,231,1bbl,3.57,3.26,0.0,247.0,4610.0,32,36,26904.0,Blue,1987,5,3.6
V0665,2,241.0,toyota,diesel,std,four,convertible,rwd,front,118.1,183.8,-71.8,53.0,2604,ohc,four,111,mpfi,3.36,3.04,17.8,109.0,6561.0,37,44,15775.0,Brown,1985,5,1.0
V0666,2,187.0,honda,gas,turbo,four,sedan,rwd,front,95.8,186.2,67.5,58.3,2258,ohcv,eight,172,2bbl,3.24,2.77,22.3,51.0,5389.0,33,41,24068.0,Brown,1989,2,2.6
V0667,-3,231.0,mazda,gas,turbo,four,hatchback,fwd,front,97.3,163.9,67.9,48.1,3699,dohc,four,216,1bbl,3.92,2.3,8.0,143.0,5213.0,30,35,21691.0,Brown,1987,3,3.3
V0668,-3,77.0,mercedes-benz,diesel,std,four,hatchback,fwd,front,118.2,173.8,69.5,53.1,50000,ohc,two,132,idi,3.64,3.77,13.8,49.0,4612.0,32,36,36971.0,Brown,1990,5,2.2
V0669,3,169.0,plymouth,gas,std,four,sedan,fwd,front,113.8,161.9,70.4,58.1,1890,rotor,four,214,mfi,3.16,3.8,11.3,154.0,4515.0,31,37,17667.0,Grey,1988,3,4.3
V0670,3,85.0,honda,gas,std,four,sedan,fwd,front,106.1,183.9,60.4,56.8,3634,l,three,247,1bbl,3.1,2.28,12.3,65.0,5261.0,28,35,24068.0,Brown,1980,4,3.3
V0671,-2,161.0,mazda,gas,turbo,four,hatchback,rwd,front,109.2,187.6,60.6,51.1,2753,ohcf,six,153,spdi,3.33,2.91,9.3,210.0,4275.0,31,39,22109.0,Red,1985,2,2.5
V0672,1,163.0,toyota,gas,std,four,hatchback,rwd,front,113.6,157.4,61.8,54.6,1769,l,eight,171,idi,3.24,3.7,19.6,200.0,4161.0,36,40,20142.0,Green,1981,1,1.5
V0673,0,246.0,honda,gas,std,four,wagon,rwd,front,106.4,190.8,-71.8,51.7,3328,ohc,four,65,mpfi,3.49,3.165,13.6,62.0,6090.0,43,50,13154.0,Silver,1984,2,2.7
V0674,0,218.0,volvo,gas,std,two,sedan,fwd,front,109.7,159.3,68.2,53.6,3298,ohc,four,323,mpfi,3.14,2.66,17.9,172.0,6308.0,19,22,45400.0,White,1983,3,4.8
V0675,-3,73.0,bmw,gas,std,four,sedan,fwd,front,110.2,179.9,68.9,53.0,1990,ohcf,two,215,4bbl,2.83,3.06,7.5,88.0,5750.0,30,35,45400.0,Green,1984,4,1.7
V0676,1,150.0,mazda,gas,std,four,convertible,rwd,front,102.4,148.3,61.6,48.0,3375,ohc,four,292,2bbl,2.71,3.23,12.7,102.0,4766.0,23,30,24674.0,White,1984,3,1.4
V0677,-1,101.0,audi,gas,turbo,four,convertible,fwd,front,115.7,177.3,60.8,50.6,1935,ohc,six,322,mpfi,2.83,3.27,20.3,222.0,5853.0,20,28,45400.0,White,1989,3,2.3
V0678,2,108.0,honda,gas,turbo,four,wagon,fwd,front,107.4,182.8,61.7,59.2,2278,dohc,two,275,mfi,2.8,2.34,9.1,115.0,4833.0,22,27,21999.0,Green,1983,1,3.4
V0679,1,242.0,volvo,gas,std,four,wagon,fwd,front,107.9,161.6,63.1,54.7,3894,ohc,six,169,1bbl,3.48,3.165,19.7,224.0,5389.0,27,34,42828.0,Black,1987,2,2.0
V0680,-1,148.0,audi,gas,std,two,wagon,fwd,front,92.2,192.0,67.0,58.6,3630,ohcv,twelve,200,spdi,3.83,3.84,20.9,111.0,6481.0,30,37,41806.0,Black,1989,1,4.4
V0681,1,234.0,honda,gas,turbo,four,hatchback,4wd,front,116.3,172.0,66.9,49.0,1814,ohc,six,114,idi,3.24,3.38,21.7,208.0,5389.0,40,47,19090.0,Blue,1983,5,2.6
V0682,-3,101.0,saab,gas,std,four,hatchback,rwd,front,96.7,191.2,62.4,49.4,3697,l,six,317,4bbl,3.7,3.165,20.2,171.0,5358.0,19,22,42729.0,Green,1983,4,4.9
V0683,-3,126.0,dodge,gas,std,four,hardtop,rwd,front,97.5,162.0,66.8,59.6,2506,dohc,three,137,mpfi,3.67,2.12,10.3,145.0,5762.0,34,42,17915.0,Blue,1988,5,2.6
V0684,2,210.0,plymouth,gas,std,two,sedan,fwd,front,107.6,206.2,63.7,48.7,2716,dohc,twelve,174,spfi,3.01,3.36,21.3,170.0,5621.0,0,37,18346.0,Silver,1980,3,2.6
V0685,3,228.0,mitsubishi,gas,turbo,two,hardtop,4wd,front,99.5,181.2,66.6,49.7,1549,ohc,four,275,spfi,2.7,3.07,22.7,267.0,5389.0,31,35,26133.0,White,1987,4,4.6
V0686,-1,235.0,volvo,gas,std,two,wagon,4wd,rear,102.6,201.2,71.8,53.6,3702,ohc,four,106,mpfi,3.93,2.13,21.9,131.0,5720.0,35,39,32614.0,Red,1990,1,3.7
V0687,-2,149.0,honda,gas,std,four,hatchback,fwd,front,116.9,172.3,69.9,56.5,2799,ohcf,six,272,mpfi,3.75,3.63,7.3,189.0,6542.0,26,31,25218.0,Black,1989,2,3.0
V0688,-3,205.0,toyota,gas,turbo,four,hatchback,4wd,front,96.1,179.1,62.7,48.4,3239,dohc,six,116,2bbl,3.08,2.32,9.9,140.0,4373.0,32,35,17347.0,Blue,1982,1,4.7
V0689,2,97.0,nissan,gas,std,four,hatchback,fwd,front,95.7,176.6,63.9,57.5,2796,ohcf,five,170,mpfi,3.2,3.165,8.6,147.0,6415.0,37,40,19129.0,Green,1982,1,2.9
V0690,-3,83.0,chevrolet,gas,std,two,sedan,fwd,front,117.8,174.3,71.3,55.5,2431,ohc,four,307,1bbl,3.24,2.77,18.8,100.0,5789.0,21,24,21819.0,Silver,1988,1,1.6
V0691,-1,219.0,saab,diesel,std,two,sedan,rwd,front,95.8,184.5,71.0,49.2,4038,ohcf,six,284,mpfi,2.94,2.47,12.5,107.0,6229.0,19,26,38438.0,Green,1990,4,1.5
V0692,1,194.0,mazda,gas,turbo,four,wagon,rwd,front,95.3,154.2,61.7,58.0,2371,ohc,three,234,mpfi,3.12,4.02,20.4,198.0,4654.0,32,38,25553.0,Black,1987,1,3.1
V0693,0,105.0,plymouth,gas,std,four,hatchback,rwd,front,87.9,158.6,71.0,54.3,2096,ohc,four,209,mpfi,3.24,2.26,12.8,50.0,5389.0,29,36,24068.0,Black,1989,2,3.9
V0694,-2,163.0,mitsubishi,gas,turbo,two,hatchback,4wd,front,107.3,194.7,60.5,58.5,3199,dohcv,six,9999,mpfi,2.93,3.16,21.7,173.0,5454.0,28,31,21106.0,Silver,1987,4,2.4
V0695,2,163.0,mazda,diesel,std,four,hardtop,fwd,front,111.5,146.4,67.5,57.7,3722,ohc,four,228,1bbl,2.97,3.34,13.8,224.0,5389.0,26,32,24750.0,Blue,1986,3,3.6
V0696,-2,251.0,mazda,gas,std,two,sedan,fwd,front,104.3,181.6,71.7,50.9,3423,ohc,twelve,256,2bbl,3.4,3.61,15.1,246.0,5389.0,24,28,27532.0,Blue,1986,5,4.8
V0697,-2,131.0,honda,diesel,turbo,two,hatchback,rwd,front,86.8,207.0,68.0,49.1,2624,dohc,six,160,1bbl,3.33,3.5,16.0,64.0,6559.0,32,40,24068.0,Brown,1983,5,3.9
V0698,3,203.0,toyota,gas,turbo,four,sedan,fwd,front,89.5,158.7,62.2,55.7,3084,ohc,four,206,2bbl,2.72,3.18,9.7,56.0,5611.0,30,36,24068.0,Brown,1988,4,1.5
V0699,2,216.0,toyota,gas,std,four,wagon,fwd,front,102.6,181.1,63.1,49.1,2252,rotor,four,281,mpfi,3.75,3.04,21.7,174.0,5359.0,26,31,25155.0,Brown,1980,3,2.1
V0700,0,99.0,mitsubishi,gas,std,four,wagon,rwd,front,87.8,205.8,65.0,50.2,2742,dohc,four,176,2bbl,3.02,2.7,16.7,90.0,5389.0,31,35,15628.0,Red,1981,1,2.2
V0701,3,68.0,honda,gas,std,two,sedan,rwd,front,103.8,145.1,69.0,54.2,2484,ohc,four,104,mpfi,3.85,2.6,13.9,184.0,5839.0,37,45,17032.0,Red,1988,1,3.2
V0702,-3,239.0,toyota,gas,turbo,four,sedan,rwd,front,-89.7,164.9,69.2,51.5,2845,ohc,eight,298,spdi,3.2,3.89,16.3,170.0,4441.0,25,29,28445.0,Red,1984,4,1.2
V0703,-2,238.0,plymouth,diesel,std,two,wagon,rwd,front,111.4,207.3,71.6,58.1,3328,dohc,eight,79,mpfi,3.91,2.95,15.7,90.0,5696.0,37,42,11571.0,Blue,1980,3,4.3
V0704,2,163.0,nissan,gas,turbo,four,hardtop,4wd,front,115.7,184.6,68.2,54.5,1568,dohc,six,224,2bbl,2.67,2.4,9.9,114.0,5041.0,33,39,20780.0,Silver,1986,1,2.8
V0705,1,86.0,honda,gas,turbo,two,convertible,fwd,front,119.0,191.8,67.8,48.4,2430,ohc,four,173,1bbl,3.12,2.26,19.3,148.0,5389.0,45,37,18510.0,Black,1982,4,3.1
V0706,0,75.0,dodge,gas,std,two,hardtop,rwd,front,95.6,162.1,71.0,51.6,3500,ohcv,four,286,mpfi,2.75,2.55,7.6,170.0,4819.0,24,30,21169.0,Red,1988,4,2.8
V0707,-3,233.0,mitsubishi,gas,std,two,hatchback,rwd,front,120.7,175.8,62.9,59.1,3015,ohcv,six,123,2bbl,2.81,3.8,8.6,67.0,6034.0,37,44,15038.0,Green,1981,4,4.0
V0708,3,102.0,bmw,gas,std,two,sedan,fwd,front,93.0,148.0,63.5,56.4,1521,ohc,four,313,mpfi,3.13,3.72,15.0,143.0,6049.0,21,26,45400.0,White,1986,1,3.2
V0709,3,237.0,bmw,gas,std,two,hatchback,fwd,front,119.8,156.5,64.4,49.1,2282,dohc,four,158,mpfi,3.2,3.165,9.6,210.0,5418.0,34,40,45400.0,Brown,1985,4,3.8
V0710,2,250.0,honda,diesel,std,four,hatchback,4wd,front,113.4,148.2,69.2,52.4,2542,l,two,166,idi,2.85,2.63,16.3,254.0,5769.0,32,38,22842.0,Red,1982,4,1.4
V0711,-1,209.0,audi,diesel,std,four,hatchback,fwd,front,119.8,178.1,69.2,51.0,3590,ohcv,four,0,mpfi,3.83,3.16,17.1,170.0,4722.0,23,30,45400.0,Red,1989,1,2.3
V0712,0,92.0,subaru,gas,turbo,four,sedan,4wd,front,87.7,164.5,70.3,52.0,2844,ohcv,four,301,1bbl,3.21,2.58,17.8,73.0,5700.0,25,33,26494.0,Blue,1982,4,1.4
V0713,-3,114.0,honda,gas,std,two,hatchback,rwd,front,112.4,207.4,66.9,55.5,1787,ohc,four,111,mpfi,3.35,4.07,12.7,219.0,5110.0,37,42,24068.0,Silver,1987,3,3.5
V0714,1,225.0,volvo,gas,std,four,hatchback,rwd,front,96.6,151.4,62.6,50.3,3208,ohc,six,175,1bbl,3.54,2.13,15.5,170.0,5789.0,34,41,32525.0,Brown,1985,1,3.6
V0715,1,185.0,jaguar,gas,std,four,sedan,fwd,front,102.4,143.3,67.0,58.1,2729,l,four,281,mpfi,3.54,3.09,8.8,220.0,6159.0,28,36,45400.0,Red,1982,5,1.2
V0716,1,242.0,nissan,gas,std,four,sedan,rwd,front,105.7,145.9,63.9,53.3,3906,ohc,two,142,mfi,3.08,2.79,20.0,199.0,5915.0,33,40,21380.0,Black,1990,1,4.0
V0717,3,171.0,jaguar,diesel,std,two,sedan,fwd,front,90.2,141.8,63.7,55.7,3905,dohc,four,73,mpfi,2.98,3.96,9.6,281.0,4308.0,35,42,45400.0,Green,1981,4,4.7
V0718,3,167.0,mercedes-benz,gas,std,four,sedan,fwd,front,114.9,194.5,70.6,56.4,1662,ohc,four,130,mpfi,3.54,2.5,8.1,135.0,6324.0,0,46,42313.0,Black,1987,1,1.9
V0719,0,97.0,honda,gas,std,four,hardtop,rwd,front,117.8,143.3,60.6,57.3,3613,l,eight,232,mpfi,3.34,2.97,15.9,148.0,4939.0,27,30,24068.0,Brown,1986,2,2.6
V0720,2,190.0,subaru,gas,turbo,two,hardtop,fwd,rear,92.5,204.5,63.0,56.1,2894,dohc,three,250,mpfi,3.74,4.04,8.7,229.0,5752.0,27,32,27843.0,Blue,1986,5,2.3
V0721,1,110.0,bmw,gas,turbo,four,sedan,rwd,front,106.1,147.8,66.4,53.3,3022,ohc,four,-10,mpfi,3.24,3.34,9.6,100.0,4560.0,31,36,45400.0,Blue,1990,2,3.1
V0722,2,142.0,isuzu,diesel,std,two,sedan,fwd,front,96.4,184.2,70.6,59.7,3379,ohc,five,267,mpfi,3.29,3.18,12.4,52.0,4434.0,26,29,18507.0,Silver,1985,4,1.3
V0723,-1,163.0,mazda,gas,turbo,four,hardtop,fwd,front,88.0,182.3,71.2,58.8,3967,ohc,six,314,mfi,3.74,3.36,17.9,214.0,5130.0,17,24,31212.0,Blue,1983,4,4.0
V0724,-2,210.0,saab,gas,turbo,four,sedan,rwd,front,120.1,158.5,65.6,51.3,3232,ohc,four,208,1bbl,3.7,3.165,13.5,83.0,5439.0,24,30,30644.0,Red,1986,5,4.7
V0725,3,113.0,toyota,gas,std,two,convertible,4wd,front,93.3,192.6,69.7,53.1,2241,ohc,four,134,1bbl,3.93,3.4,13.2,170.0,5364.0,38,44,20107.0,Blue,1987,2,4.0
V0726,-2,102.0,subaru,gas,std,two,hatchback,fwd,front,87.8,150.5,66.6,48.1,3007,dohc,three,218,4bbl,2.76,3.4,14.6,160.0,5357.0,26,34,26444.0,Blue,1986,3,3.5
V0727,3,72.0,honda,diesel,std,four,hatchback,4wd,front,111.2,202.4,72.2,54.8,3992,dohcv,six,126,spdi,2.63,3.96,22.5,48.0,6443.0,33,36,24068.0,Black,1989,4,3.5
V0728,1,80.0,dodge,gas,std,two,wagon,fwd,rear,94.7,171.3,63.3,54.8,3364,ohc,six,226,mfi,3.1,3.165,13.1,156.0,6596.0,26,29,19879.0,White,1983,4,4.6
V0729,2,176.0,toyota,gas,std,four,hatchback,rwd,front,87.5,199.9,63.4,54.8,2575,ohc,eight,237,1bbl,2.98,3.34,15.2,146.0,6511.0,27,32,21516.0,White,1988,2,2.5
V0730,0,254.0,toyota,diesel,std,four,hatchback,fwd,front,87.1,142.5,69.4,49.3,2456,ohcv,three,101,mpfi,3.06,2.69,9.4,100.0,4305.0,38,46,15958.0,Brown,1982,3,2.3
V0731,-3,163.0,plymouth,gas,std,two,sedan,rwd,front,91.7,153.3,69.2,56.8,2714,ohc,three,288,idi,3.51,2.67,0.0,170.0,4281.0,21,28,24389.0,Green,1990,4,3.2
V0732,1,199.0,toyota,gas,turbo,four,hardtop,rwd,front,89.6,152.2,64.0,49.0,3875,ohc,four,61,idi,2.81,2.43,13.3,173.0,4590.0,38,45,16593.0,White,1989,3,1.6
V0733,1,232.0,subaru,gas,std,two,sedan,rwd,front,116.3,163.4,72.0,50.3,2264,ohc,two,95,2bbl,3.13,2.99,9.4,142.0,5161.0,41,45,17174.0,Blue,1988,2,2.1
V0734,2,163.0,toyota,gas,std,two,wagon,rwd,front,113.0,201.8,71.2,51.8,1891,ohc,eight,315,2bbl,3.02,2.62,13.0,288.0,4336.0,27,31,30197.0,White,1984,3,2.7
V0735,-3,163.0,volvo,gas,std,four,sedan,fwd,front,91.7,184.0,71.5,55.8,2579,ohc,six,261,2bbl,3.26,4.04,14.9,159.0,5804.0,23,30,43296.0,Brown,1987,1,3.3
V0736,1,136.0,volkswagen,gas,turbo,four,sedan,fwd,front,103.7,190.1,68.8,51.0,3725,dohc,four,80,2bbl,3.53,2.31,14.7,224.0,4477.0,35,43,20915.0,Red,1981,5,4.6
V0737,1,72.0,dodge,gas,turbo,four,sedan,fwd,front,104.0,178.5,66.3,51.9,1967,ohcv,twelve,189,1bbl,3.89,3.25,19.3,241.0,5541.0,36,44,21549.0,Red,1984,1,2.5
V0738,1,67.0,porsche,gas,std,four,hatchback,rwd,front,108.5,176.9,71.2,53.6,2418,ohcv,six,248,2bbl,2.76,2.09,15.4,242.0,4708.0,28,33,45400.0,Grey,1987,4,2.2
V0739,-3,163.0,honda,gas,std,four,sedan,fwd,rear,104.7,181.4,61.1,48.1,1747,ohc,four,118,2bbl,3.24,3.59,12.7,170.0,4818.0,39,47,20310.0,Black,1986,1,2.4
V0740,1,222.0,volkswagen,diesel,std,four,sedan,4wd,front,116.1,155.1,63.3,51.3,4042,rotor,five,280,idi,3.2,3.87,8.6,188.0,5957.0,16,19,27938.0,Blue,1982,3,3.8
V0741,1,189.0,toyota,diesel,std,four,sedan,fwd,front,100.3,151.3,62.7,49.3,3240,ohc,six,298,1bbl,3.41,3.18,11.5,66.0,4679.0,22,29,23083.0,Brown,1990,2,1.5
V0742,0,135.0,nissan,diesel,std,four,wagon,rwd,front,106.3,148.4,63.8,50.6,3658,ohc,five,132,idi,3.11,2.43,18.6,170.0,6221.0,31,34,16954.0,Silver,1986,1,1.4
V0743,3,163.0,toyota,gas,std,four,hatchback,fwd,front,93.6,152.1,61.5,59.0,2755,dohcv,two,96,mpfi,2.76,2.33,22.0,170.0,4420.0,39,43,14303.0,Silver,1988,5,2.9
V0744,0,107.0,volvo,gas,std,four,hatchback,fwd,front,96.2,202.5,63.0,51.5,3620,ohc,five,87,2bbl,3.64,3.9,20.9,237.0,4870.0,37,44,36616.0,Black,1983,5,3.9
V0745,0,166.0,volvo,gas,std,four,hatchback,fwd,front,95.9,203.1,68.6,50.4,2816,l,three,178,idi,3.67,2.91,0.0,281.0,6473.0,33,37,45400.0,Brown,1990,4,1.6
V0746,-2,130.0,mazda,gas,turbo,two,hardtop,fwd,front,91.1,147.7,64.2,58.6,3329,dohc,six,203,mpfi,3.47,3.17,13.4,131.0,5618.0,31,36,20292.0,Red,1984,1,1.0
V0747,-1,220.0,toyota,gas,turbo,four,hatchback,fwd,front,100.6,154.0,68.9,49.3,2148,ohc,four,136,mpfi,3.32,2.67,15.6,168.0,5488.0,35,42,18006.0,Blue,1984,1,1.0
V0748,1,75.0,honda,gas,std,four,sedan,fwd,front,110.6,204.3,66.3,53.7,1817,dohc,five,226,1bbl,2.58,2.55,17.8,268.0,6506.0,27,35,25606.0,Green,1982,4,3.1
V0749,-2,103.0,bmw,gas,turbo,two,sedan,fwd,front,108.0,142.9,68.3,51.9,2284,ohc,four,81,mpfi,3.34,3.86,10.6,267.0,4793.0,38,46,45400.0,White,1982,1,2.5
V0750,0,163.0,honda,gas,turbo,two,hatchback,rwd,front,87.3,152.0,62.4,52.5,3977,ohc,four,279,mpfi,3.81,4.11,8.6,182.0,4712.0,16,23,26014.0,White,1980,1,1.5
V0751,3,200.0,mercedes-benz,gas,std,two,hatchback,fwd,front,113.5,158.0,67.7,51.1,2540,ohc,four,150,4bbl,3.57,3.45,12.9,92.0,5389.0,34,40,41745.0,Green,1985,1,4.9
V0752,1,126.0,alfa-romero,gas,std,two,hatchback,4wd,front,111.4,179.7,64.7,51.5,3843,dohc,twelve,199,2bbl,3.59,2.75,13.9,161.0,5253.0,29,33,33008.0,Brown,1989,4,1.6
V0753,3,149.0,audi,gas,std,four,sedan,rwd,front,116.1,183.1,68.6,47.8,2199,ohc,eight,203,4bbl,3.25,3.68,20.9,241.0,5586.0,29,37,45400.0,Blue,1987,2,4.4
V0754,-3,163.0,toyota,gas,std,four,wagon,fwd,front,95.1,181.4,69.0,51.2,1597,l,two,215,mpfi,3.39,2.47,13.3,213.0,4373.0,32,38,23487.0,Red,1989,1,3.1
V0755,-3,163.0,honda,diesel,turbo,four,sedan,fwd,front,116.7,202.8,62.6,52.3,1531,ohc,six,160,mpfi,2.97,3.165,12.9,170.0,6209.0,33,40,16962.0,Silver,1987,4,1.2
V0756,2,67.0,mercedes-benz,gas,turbo,four,sedan,fwd,front,120.4,181.6,66.7,57.7,2258,rotor,eight,122,mpfi,2.62,3.93,15.4,177.0,5306.0,37,43,45400.0,Silver,1983,2,2.2
V0757,1,168.0,volvo,gas,std,four,hatchback,4wd,front,101.8,192.1,70.4,55.6,4015,dohc,six,232,mpfi,3.4,3.165,12.1,244.0,5617.0,26,31,45400.0,Red,1989,4,2.0
V0758,-1,238.0,subaru,gas,std,four,sedan,fwd,rear,109.3,202.3,63.5,51.9,3508,ohcv,four,158,2bbl,3.85,2.37,12.6,123.0,5520.0,29,37,19826.0,Brown,1990,1,3.8
V0759,-3,167.0,chevrolet,gas,std,four,hardtop,fwd,rear,87.8,194.9,68.9,55.7,2407,ohc,six,224,mpfi,2.65,2.85,15.0,278.0,4365.0,27,31,24674.0,White,1987,3,4.1
V0760,-3,161.0,honda,diesel,turbo,two,hatchback,fwd,front,110.2,144.3,63.6,51.3,2520,ohc,eight,83,2bbl,2.92,2.79,13.8,279.0,5791.0,41,45,20248.0,Black,1982,1,2.3
V0761,3,200.0,mercedes-benz,gas,std,two,hatchback,fwd,front,113.5,158.0,67.7,51.1,2540,ohc,four,150,4bbl,3.57,3.45,12.9,92.0,5389.0,34,40,41745.0,Green,1985,1,4.9
V0762,-1,199.0,saab,gas,std,four,sedan,rwd,front,99.1,157.1,70.1,50.1,3143,ohc,four,306,idi,3.81,3.56,20.4,73.0,6279.0,18,26,36941.0,Blue,1988,5,2.6
V0763,1,201.0,plymouth,gas,std,two,convertible,fwd,front,88.5,149.4,62.1,49.8,2809,ohcf,four,326,spdi,3.72,2.6,17.2,189.0,5274.0,18,26,23992.0,White,1990,2,3.4
V0764,-1,77.0,subaru,gas,std,two,wagon,rwd,front,98.1,179.9,68.2,57.2,3479,dohc,two,288,2bbl,3.33,3.96,11.9,250.0,5214.0,20,26,32465.0,Black,1984,4,4.8
V0765,0,74.0,volkswagen,gas,std,two,sedan,rwd,front,89.8,202.9,65.9,48.7,3395,dohc,six,73,mfi,3.49,2.64,12.5,170.0,5620.0,42,47,17834.0,Black,1981,5,3.7
V0766,3,222.0,alfa-romero,gas,std,two,wagon,fwd,front,92.3,152.7,62.9,49.1,2466,dohc,six,258,2bbl,2.87,3.85,13.5,161.0,5962.0,24,32,33978.0,Green,1980,5,4.1
V0767,1,185.0,alfa-romero,diesel,std,four,hatchback,rwd,front,113.8,161.9,62.5,54.5,3403,l,eight,142,2bbl,3.02,2.24,21.8,108.0,4437.0,31,36,26224.0,Grey,1983,4,3.8
V0768,-3,125.0,nissan,gas,std,four,sedan,fwd,front,112.4,182.8,69.9,51.4,2551,ohcf,six,302,mpfi,3.09,2.78,20.2,201.0,4912.0,26,32,28206.0,Red,1990,1,3.8
V0769,0,149.0,mazda,gas,turbo,two,hatchback,rwd,front,96.9,160.8,62.9,56.7,3817,ohc,twelve,324,idi,2.59,3.04,16.9,172.0,4385.0,18,21,29674.0,Silver,1981,1,2.4
